food_id,food_name,price_dollars,kcal,nutrition_fat_g,nutrition_cholesterol_mg,nutrition_sodium_mg,nutrition_carbohydrates_g,nutrition_fiber_g,nutrition_sugar_g,nutrition_protein_g,food_category,locationid,location_name
-2122264,Tomato Soup,6.89,365,14,26,455,60,5,33,19,Soups,9,location_9
-2122263,Chocolate Cake,2.13,712,16,64,521,120,1,24,55,Desserts,71,location_71
-2122262,Rice Pilaf,4.64,400,23,52,1181,36,2,0,57,Sides,87,location_87
-2122261,Grapes,12.5,358,11,20,1049,102,6,42,44,Whole Fruit,14,location_14
-2122260,Greek Salad,7.87,656,19,137,1150,83,3,20,56,Salads,74,location_74
-2122259,Tacos,15.51,1163,68,59,1525,65,0,88,18,Special,98,location_98
-2122258,Brownie,5.89,662,35,11,728,139,9,88,50,Desserts,39,location_39
-2122257,Orange Juice,1.69,1191,73,29,635,104,11,12,11,Beverages,73,location_73
-2122256,Tomato Soup,3.29,317,7,129,987,139,1,64,44,Soups,21,location_21
-2122255,Quinoa Salad,4.92,1049,60,3,1797,78,9,17,38,Salads,87,location_87
-2122254,Doughnut,19.51,544,67,41,677,68,9,43,16,Desserts,18,location_18
-2122253,Mashed Potatoes,6.32,1033,31,16,507,131,10,27,30,Sides,17,location_17
-2122252,Hot Dog,2.91,240,47,133,301,130,9,57,3,Fast Food,19,location_19
-2122251,Orange Juice,15.68,771,27,116,550,38,14,8,41,Beverages,95,location_95
-2122250,Coffee,11.24,495,33,11,1170,19,5,2,34,Beverages,92,location_92
-2122249,Clam Chowder,8.76,417,2,46,1791,115,8,61,55,Soups,37,location_37
-2122248,Grilled Salmon,19.17,463,2,17,1299,120,4,50,7,Special,25,location_25
-2122247,Grapes,17.81,283,56,10,1041,113,5,78,41,Whole Fruit,74,location_74
-2122246,Greek Salad,18.19,839,55,116,1138,53,8,9,12,Salads,12,location_12
-2122245,Vegetable Stir-fry,5.78,615,38,3,1136,59,9,62,11,Special,64,location_64
-2122244,Chicken Noodle Soup,11.05,890,79,145,63,39,14,95,55,Soups,16,location_16
-2122243,Ice Cream,4.94,93,62,69,1587,128,15,4,7,Desserts,70,location_70
-2122242,Ice Cream,4.67,1101,35,94,1108,135,10,59,46,Desserts,39,location_39
-2122241,Mashed Potatoes,5.85,1144,51,0,1449,70,8,57,60,Sides,62,location_62
-2122240,Chicken Noodle Soup,12.18,417,66,71,160,122,15,6,33,Soups,29,location_29
-2122239,Pancakes,17.66,101,72,69,1654,73,2,73,57,Breakfast,76,location_76
-2122238,Caesar Salad,17.25,912,78,22,530,134,11,10,24,Salads,3,location_3
-2122237,Sushi Roll,7.77,172,58,66,1166,102,6,95,45,Special,9,location_9
-2122236,Lemonade,16.48,954,35,86,543,57,10,59,10,Beverages,56,location_56
-2122235,French Fries,8.26,316,18,107,1528,98,4,81,23,Fast Food,36,location_36
-2122234,Hot Dog,15.61,73,66,119,1075,14,3,55,55,Fast Food,6,location_6
-2122233,Brownie,16.06,1039,29,47,999,1,2,64,19,Desserts,99,location_99
-2122232,Coffee,11.18,235,36,22,1390,131,0,69,41,Beverages,100,location_100
-2122231,Omelette,17.11,1022,24,12,581,45,5,56,41,Breakfast,52,location_52
-2122230,Garden Salad,12.36,558,3,39,233,133,5,34,51,Salads,27,location_27
-2122229,Garlic Bread,19.75,845,19,41,169,77,6,94,22,Sides,88,location_88
-2122228,Ice Cream,18.2,195,68,89,190,11,7,100,26,Desserts,62,location_62
-2122227,Steamed Vegetables,2.7,1018,58,112,1184,124,10,68,30,Sides,8,location_8
-2122226,Greek Salad,7.94,151,56,27,1772,146,7,51,47,Salads,57,location_57
-2122225,Strawberries,3.22,692,6,2,1246,65,8,33,59,Whole Fruit,90,location_90
-2122224,Coffee,3.31,405,25,99,1148,68,9,11,59,Beverages,57,location_57
-2122223,Garlic Bread,12.46,141,35,132,234,68,2,65,10,Sides,91,location_91
-2122222,Steak Dinner,3.64,801,6,35,946,109,9,80,25,Special,22,location_22
-2122221,Caesar Salad,9.79,60,38,82,375,87,10,50,6,Salads,82,location_82
-2122220,Brownie,1.53,828,12,76,355,98,7,29,47,Desserts,91,location_91
-2122219,Sushi Roll,12.89,399,63,104,578,140,0,68,24,Special,74,location_74
-2122218,Cheeseburger,13.14,275,4,123,1376,79,10,92,47,Fast Food,8,location_8
-2122217,French Fries,1.93,1200,66,84,148,45,0,55,50,Fast Food,75,location_75
-2122216,Orange Juice,18.98,959,52,13,78,133,6,7,5,Beverages,61,location_61
-2122215,Steamed Vegetables,2.57,141,44,144,1033,117,11,69,32,Sides,28,location_28
-2122214,Garlic Bread,2.84,219,36,67,1494,39,1,8,14,Sides,21,location_21
-2122213,Garden Salad,19.01,232,26,106,759,102,4,88,47,Salads,56,location_56
-2122212,Garlic Bread,7.39,1160,36,17,917,91,0,68,40,Sides,90,location_90
-2122211,Doughnut,2.5,213,18,33,868,143,11,80,0,Desserts,32,location_32
-2122210,Tomato Soup,6.05,412,61,8,716,102,10,48,35,Soups,12,location_12
-2122209,Brownie,11.58,490,3,25,1273,68,10,58,30,Desserts,85,location_85
-2122208,Fruit Tart,18.84,495,3,2,1856,87,7,15,48,Desserts,83,location_83
-2122207,Orange,9.59,98,62,12,938,104,5,32,23,Whole Fruit,61,location_61
-2122206,Ice Cream,11.15,262,38,95,1070,51,2,30,29,Desserts,72,location_72
-2122205,Chocolate Cake,5.61,796,28,51,1808,17,13,75,46,Desserts,37,location_37
-2122204,Minestrone,9.76,629,28,11,187,3,4,24,39,Soups,20,location_20
-2122203,Minestrone,10.19,258,54,93,1202,80,13,2,35,Soups,17,location_17
-2122202,Steamed Vegetables,14.65,1153,68,68,138,2,9,61,35,Sides,45,location_45
-2122201,Grilled Salmon,16.19,233,54,132,126,48,13,94,17,Special,100,location_100
-2122200,Cheeseburger,15.34,465,56,35,327,103,5,13,16,Fast Food,27,location_27
-2122199,Cobb Salad,16.69,204,21,31,719,110,9,73,21,Salads,46,location_46
-2122198,Orange Juice,13.34,88,73,56,819,16,3,29,12,Beverages,82,location_82
-2122197,Smoothie,13.82,617,18,29,1596,143,9,14,48,Beverages,31,location_31
-2122196,Vegetable Stir-fry,3.48,786,69,92,141,33,7,73,16,Special,26,location_26
-2122195,Ice Cream,8.27,492,78,86,1353,72,11,43,46,Desserts,78,location_78
-2122194,Banana,18.25,486,65,102,908,103,3,68,28,Whole Fruit,39,location_39
-2122193,Orange,18.43,440,55,83,712,105,14,63,13,Whole Fruit,65,location_65
-2122192,Mashed Potatoes,6.73,799,51,46,774,119,14,70,60,Sides,72,location_72
-2122191,Caesar Salad,15.39,1147,31,56,1400,119,4,11,46,Salads,55,location_55
-2122190,Clam Chowder,19.22,423,39,92,675,15,5,53,56,Soups,2,location_2
-2122189,Mashed Potatoes,13.71,1172,46,1,1048,70,10,56,1,Sides,75,location_75
-2122188,Grilled Salmon,10.72,500,14,98,1152,143,11,10,11,Special,69,location_69
-2122187,Fruit Tart,9.87,525,34,114,1159,61,10,44,45,Desserts,30,location_30
-2122186,Granola,17.36,992,13,27,1510,141,1,79,29,Breakfast,45,location_45
-2122185,Sushi Roll,2.08,880,24,27,1697,49,1,42,25,Special,51,location_51
-2122184,Strawberries,13.41,316,23,133,569,30,1,9,22,Whole Fruit,10,location_10
-2122183,Strawberries,6.08,559,57,35,1265,6,10,31,51,Whole Fruit,70,location_70
-2122182,Chocolate Cake,2.22,378,51,18,1096,139,15,43,41,Desserts,71,location_71
-2122181,Vegetable Stir-fry,5.53,122,2,68,9,25,9,80,36,Special,65,location_65
-2122180,Grilled Salmon,16.55,705,21,8,957,14,13,54,42,Special,4,location_4
-2122179,Banana,9.65,846,72,39,707,55,5,60,52,Whole Fruit,88,location_88
-2122178,Garlic Bread,2.38,1068,32,100,147,54,3,14,25,Sides,65,location_65
-2122177,French Fries,17.51,851,39,113,502,25,9,17,46,Fast Food,6,location_6
-2122176,Omelette,2.52,1059,21,95,275,112,11,68,37,Breakfast,53,location_53
-2122175,Tomato Soup,15.49,250,13,128,880,76,13,11,41,Soups,35,location_35
-2122174,Lentil Soup,3.41,914,71,85,1026,82,8,72,29,Soups,60,location_60
-2122173,Chicken Noodle Soup,3.06,734,33,78,1787,114,7,53,13,Soups,32,location_32
-2122172,Tomato Soup,14.97,422,25,121,127,150,1,45,6,Soups,53,location_53
-2122171,Bagel with Cream Cheese,17.7,883,12,71,528,102,3,73,40,Breakfast,7,location_7
-2122170,Garden Salad,3.66,546,36,4,685,38,7,94,14,Salads,15,location_15
-2122169,Ice Cream,2.65,1081,58,81,985,140,1,32,48,Desserts,25,location_25
-2122168,Fried Chicken,11.98,955,79,30,1476,98,10,45,21,Fast Food,67,location_67
-2122167,Chocolate Cake,19.49,334,39,24,1064,96,15,91,39,Desserts,66,location_66
-2122166,Minestrone,9.12,748,14,143,1629,42,9,34,53,Soups,3,location_3
-2122165,Bagel with Cream Cheese,9.37,1111,6,23,1104,76,1,12,28,Breakfast,99,location_99
-2122164,Doughnut,19.72,122,71,30,810,45,12,90,47,Desserts,84,location_84
-2122163,Orange Juice,8.04,1102,2,30,751,44,10,12,2,Beverages,36,location_36
-2122162,Tacos,17.66,1105,78,5,348,97,13,14,44,Special,69,location_69
-2122161,Fried Chicken,15.34,800,50,11,1683,133,8,77,3,Fast Food,56,location_56
-2122160,Brownie,14.33,1178,17,90,1825,35,0,34,26,Desserts,100,location_100
-2122159,Minestrone,14.68,374,2,29,1532,4,5,33,60,Soups,33,location_33
-2122158,Orange Juice,18.57,611,67,74,1806,44,5,10,28,Beverages,9,location_9
-2122157,Lemonade,19.47,683,60,103,588,99,1,12,54,Beverages,95,location_95
-2122156,Caesar Salad,18.71,169,68,94,459,19,11,73,55,Salads,39,location_39
-2122155,Doughnut,5.03,408,32,40,148,2,14,58,39,Desserts,7,location_7
-2122154,Garlic Bread,15.96,173,38,129,804,54,0,68,0,Sides,81,location_81
-2122153,Rice Pilaf,15.19,604,41,124,1470,43,0,53,29,Sides,91,location_91
-2122152,Chocolate Cake,15.2,785,40,148,1679,104,13,28,21,Desserts,92,location_92
-2122151,Mashed Potatoes,10.61,272,10,69,1369,126,10,16,51,Sides,11,location_11
-2122150,Brownie,13.81,923,24,74,1909,18,2,88,5,Desserts,40,location_40
-2122149,Pancakes,6.63,271,2,62,1027,16,3,41,25,Breakfast,75,location_75
-2122148,Green Tea,7.3,98,24,81,468,62,6,88,40,Beverages,32,location_32
-2122147,Granola,14.85,190,25,138,813,85,11,36,52,Breakfast,37,location_37
-2122146,Vegetable Stir-fry,2.64,332,11,68,580,107,3,14,41,Special,67,location_67
-2122145,Brownie,16.19,925,59,9,1575,80,5,29,17,Desserts,15,location_15
-2122144,Orange,9.11,354,62,98,1329,26,7,65,57,Whole Fruit,11,location_11
-2122143,Smoothie,3.14,421,4,137,1416,18,6,87,8,Beverages,37,location_37
-2122142,Pancakes,6.33,287,31,98,401,60,5,46,49,Breakfast,14,location_14
-2122141,Brownie,17.99,193,3,109,231,76,8,80,1,Desserts,75,location_75
-2122140,Chicken Noodle Soup,7.14,815,72,12,1161,27,6,60,38,Soups,46,location_46
-2122139,Tacos,4.21,216,70,17,1609,114,6,57,56,Special,68,location_68
-2122138,Lemonade,16.27,571,78,44,149,101,5,85,35,Beverages,48,location_48
-2122137,Chicken Noodle Soup,8.54,870,15,97,657,32,13,96,47,Soups,16,location_16
-2122136,Chocolate Cake,2.0,590,46,83,778,146,5,2,59,Desserts,56,location_56
-2122135,Garlic Bread,16.35,366,63,122,1896,81,11,56,8,Sides,59,location_59
-2122134,Hot Dog,10.76,567,34,123,1138,57,1,57,20,Fast Food,68,location_68
-2122133,Brownie,4.94,193,70,101,1405,37,5,33,9,Desserts,39,location_39
-2122132,Rice Pilaf,13.04,758,52,36,1025,104,5,31,49,Sides,18,location_18
-2122131,Orange Juice,6.53,534,14,79,1714,62,13,55,27,Beverages,51,location_51
-2122130,Garden Salad,2.85,167,48,35,604,80,3,29,31,Salads,8,location_8
-2122129,Minestrone,4.24,389,24,4,1349,4,15,74,49,Soups,82,location_82
-2122128,Vegetable Stir-fry,9.86,912,62,101,696,128,1,41,43,Special,35,location_35
-2122127,Chicken Noodle Soup,19.51,454,47,77,1114,18,13,98,26,Soups,2,location_2
-2122126,Grapes,12.01,50,0,35,1535,132,0,98,25,Whole Fruit,63,location_63
-2122125,Doughnut,14.7,711,50,140,1641,96,14,27,40,Desserts,56,location_56
-2122124,Hot Dog,6.04,108,61,71,1729,129,7,19,43,Fast Food,40,location_40
-2122123,Tomato Soup,7.45,145,48,87,507,95,9,4,40,Soups,73,location_73
-2122122,Vegetable Stir-fry,13.1,393,41,11,865,65,9,0,52,Special,24,location_24
-2122121,Chicken Noodle Soup,11.27,582,47,50,275,21,4,56,10,Soups,24,location_24
-2122120,Rice Pilaf,16.49,1081,18,10,1947,29,4,77,1,Sides,27,location_27
-2122119,Orange,8.22,837,25,107,1377,150,3,27,60,Whole Fruit,33,location_33
-2122118,Steak Dinner,19.89,240,55,140,1007,63,11,14,4,Special,83,location_83
-2122117,Avocado Toast,11.88,927,38,0,1605,23,2,100,58,Breakfast,91,location_91
-2122116,Sushi Roll,6.95,638,80,48,218,58,3,81,45,Special,42,location_42
-2122115,Smoothie,19.15,906,13,111,1196,146,1,1,55,Beverages,96,location_96
-2122114,Fried Chicken,11.2,520,7,107,795,115,1,0,17,Fast Food,52,location_52
-2122113,Garlic Bread,10.91,614,3,55,1243,109,12,27,28,Sides,84,location_84
-2122112,Coleslaw,9.37,865,37,103,1955,30,9,68,37,Sides,88,location_88
-2122111,Steamed Vegetables,4.44,944,14,19,495,14,15,36,43,Sides,56,location_56
-2122110,Strawberries,18.08,509,64,128,1397,11,11,76,49,Whole Fruit,13,location_13
-2122109,Garlic Bread,16.59,729,47,126,569,72,0,34,48,Sides,32,location_32
-2122108,Grilled Salmon,3.23,454,11,83,488,86,11,37,59,Special,58,location_58
-2122107,Avocado Toast,15.4,820,66,70,1899,38,6,9,25,Breakfast,5,location_5
-2122106,Omelette,3.11,612,60,5,39,12,11,23,47,Breakfast,46,location_46
-2122105,Doughnut,5.52,537,38,42,907,124,0,58,26,Desserts,1,location_1
-2122104,Tacos,17.63,819,38,138,1004,110,5,68,20,Special,12,location_12
-2122103,Steamed Vegetables,10.9,531,27,112,671,28,9,26,2,Sides,33,location_33
-2122102,Cheeseburger,5.58,868,38,34,277,58,13,78,8,Fast Food,52,location_52
-2122101,Pizza Slice,7.83,1095,72,144,1511,45,1,19,31,Fast Food,13,location_13
-2122100,Fruit Tart,19.48,662,46,10,197,88,15,73,53,Desserts,66,location_66
-2122099,Orange Juice,10.03,612,5,146,1648,28,5,10,13,Beverages,6,location_6
-2122098,Brownie,18.05,254,5,1,1611,144,8,12,4,Desserts,3,location_3
-2122097,Chocolate Cake,7.34,435,63,33,1994,123,7,67,55,Desserts,82,location_82
-2122096,Grilled Salmon,3.54,200,0,55,474,0,13,47,28,Special,94,location_94
-2122095,Lentil Soup,18.86,749,74,113,1523,8,2,30,46,Soups,33,location_33
-2122094,Garlic Bread,9.1,759,20,104,1740,49,8,65,13,Sides,98,location_98
-2122093,Smoothie,5.92,568,37,93,307,102,3,10,46,Beverages,46,location_46
-2122092,Lemonade,16.81,1192,17,108,1548,75,9,58,43,Beverages,82,location_82
-2122091,Doughnut,18.9,396,50,92,590,76,15,80,54,Desserts,29,location_29
-2122090,Hot Dog,12.29,529,60,111,1196,134,3,29,24,Fast Food,55,location_55
-2122089,Omelette,15.37,255,19,146,801,126,12,36,52,Breakfast,13,location_13
-2122088,Coleslaw,3.55,501,27,59,1034,74,15,55,32,Sides,8,location_8
-2122087,Caesar Salad,16.29,766,59,117,1614,1,9,82,47,Salads,18,location_18
-2122086,Banana,8.63,292,43,72,1005,110,0,94,39,Whole Fruit,23,location_23
-2122085,Coffee,8.53,479,7,97,1047,50,6,6,45,Beverages,80,location_80
-2122084,Avocado Toast,10.94,141,19,130,1248,148,5,39,31,Breakfast,53,location_53
-2122083,Lemonade,18.19,70,15,14,1135,129,4,53,26,Beverages,71,location_71
-2122082,Grapes,8.05,1182,53,149,249,10,4,36,57,Whole Fruit,76,location_76
-2122081,Omelette,5.89,899,1,99,1625,83,8,96,39,Breakfast,34,location_34
-2122080,Coffee,4.56,817,11,13,425,37,2,7,41,Beverages,50,location_50
-2122079,Steak Dinner,14.47,888,9,64,886,105,12,86,53,Special,55,location_55
-2122078,Smoothie,18.66,414,3,44,436,31,12,28,53,Beverages,89,location_89
-2122077,Tacos,12.48,1018,0,89,1138,60,2,80,19,Special,83,location_83
-2122076,Quinoa Salad,4.66,1161,33,81,1486,119,4,35,26,Salads,77,location_77
-2122075,Avocado Toast,11.44,1051,59,95,1089,16,2,74,39,Breakfast,81,location_81
-2122074,Pancakes,7.2,902,62,16,645,51,8,84,16,Breakfast,66,location_66
-2122073,Doughnut,15.64,1161,38,133,756,17,0,43,19,Desserts,93,location_93
-2122072,Hot Dog,14.05,524,55,92,825,48,2,81,57,Fast Food,22,location_22
-2122071,Sushi Roll,13.55,291,19,41,1225,148,9,39,33,Special,99,location_99
-2122070,Chocolate Cake,2.1,242,53,106,1365,63,1,15,22,Desserts,100,location_100
-2122069,Garlic Bread,10.93,894,11,44,985,112,6,52,6,Sides,70,location_70
-2122068,Rice Pilaf,16.17,604,15,90,1965,9,11,29,2,Sides,31,location_31
-2122067,Mashed Potatoes,16.67,882,61,80,1373,37,14,24,37,Sides,75,location_75
-2122066,Pancakes,4.78,1031,12,31,1991,59,10,62,23,Breakfast,75,location_75
-2122065,Pancakes,14.04,852,32,150,1146,22,5,6,58,Breakfast,68,location_68
-2122064,Orange Juice,7.51,88,46,22,1574,113,6,90,24,Beverages,59,location_59
-2122063,Smoothie,19.05,591,70,20,710,121,4,50,53,Beverages,45,location_45
-2122062,Green Tea,14.3,527,40,27,1833,57,1,22,47,Beverages,1,location_1
-2122061,Garlic Bread,9.66,1003,56,1,1046,127,9,30,0,Sides,7,location_7
-2122060,Green Tea,7.46,1031,50,55,846,92,13,81,58,Beverages,53,location_53
-2122059,Apple,15.28,977,22,16,1359,53,1,27,50,Whole Fruit,46,location_46
-2122058,Brownie,14.32,172,78,144,712,76,15,58,15,Desserts,27,location_27
-2122057,Bagel with Cream Cheese,9.41,1095,22,106,1712,112,12,93,10,Breakfast,14,location_14
-2122056,Minestrone,6.73,670,30,136,1023,28,4,52,30,Soups,34,location_34
-2122055,Coffee,17.68,203,44,133,35,72,1,69,16,Beverages,100,location_100
-2122054,Mashed Potatoes,8.48,730,58,33,1483,100,5,46,25,Sides,61,location_61
-2122053,Strawberries,6.38,1128,25,114,939,93,0,62,23,Whole Fruit,92,location_92
-2122052,Coleslaw,19.64,734,30,64,94,58,15,87,20,Sides,89,location_89
-2122051,Garlic Bread,15.28,914,23,75,509,8,9,28,60,Sides,72,location_72
-2122050,Brownie,9.27,81,51,110,1006,12,14,38,41,Desserts,92,location_92
-2122049,French Fries,16.73,324,18,137,575,25,10,10,1,Fast Food,78,location_78
-2122048,Omelette,3.42,895,6,8,1830,50,7,71,55,Breakfast,11,location_11
-2122047,Banana,8.43,678,34,40,1610,85,8,46,12,Whole Fruit,96,location_96
-2122046,Minestrone,2.71,579,57,136,771,87,5,97,40,Soups,91,location_91
-2122045,Quinoa Salad,17.87,931,78,120,1971,23,6,39,0,Salads,68,location_68
-2122044,Vegetable Stir-fry,3.49,1101,2,18,325,15,11,32,28,Special,15,location_15
-2122043,Cobb Salad,4.54,1092,55,97,1024,34,12,25,22,Salads,62,location_62
-2122042,Tacos,1.63,664,42,107,940,148,0,35,29,Special,88,location_88
-2122041,Pizza Slice,2.41,710,75,28,348,20,6,58,16,Fast Food,100,location_100
-2122040,Vegetable Stir-fry,8.21,1109,78,70,257,15,7,34,17,Special,67,location_67
-2122039,Rice Pilaf,19.57,1134,6,108,609,79,2,72,39,Sides,15,location_15
-2122038,Doughnut,15.35,233,71,16,1272,97,12,12,46,Desserts,7,location_7
-2122037,Strawberries,8.33,493,66,135,212,68,4,14,9,Whole Fruit,38,location_38
-2122036,Strawberries,14.39,302,3,17,232,17,9,85,53,Whole Fruit,44,location_44
-2122035,Quinoa Salad,16.12,289,36,23,901,27,13,74,16,Salads,71,location_71
-2122034,Banana,9.83,551,76,39,790,106,11,54,13,Whole Fruit,95,location_95
-2122033,Garden Salad,14.33,892,40,49,1958,63,7,63,26,Salads,17,location_17
-2122032,Steak Dinner,11.51,1175,28,4,449,111,9,60,18,Special,42,location_42
-2122031,Fried Chicken,14.12,937,49,29,1293,36,3,83,48,Fast Food,51,location_51
-2122030,Chicken Noodle Soup,1.95,1174,12,5,1134,78,15,76,36,Soups,80,location_80
-2122029,Granola,2.71,1069,31,66,362,51,15,37,18,Breakfast,73,location_73
-2122028,Grapes,16.99,994,32,133,1510,77,6,33,36,Whole Fruit,85,location_85
-2122027,Green Tea,12.68,373,16,134,1355,100,1,0,26,Beverages,51,location_51
-2122026,Cheeseburger,11.83,928,7,33,540,29,2,36,24,Fast Food,80,location_80
-2122025,Steak Dinner,11.32,871,65,8,441,146,2,94,1,Special,46,location_46
-2122024,Tacos,15.93,784,7,24,941,9,3,41,14,Special,9,location_9
-2122023,Tacos,19.88,442,34,34,114,79,1,79,48,Special,6,location_6
-2122022,Garden Salad,5.89,727,17,78,1362,50,6,39,26,Salads,73,location_73
-2122021,Grilled Salmon,12.56,165,56,98,107,94,14,30,2,Special,62,location_62
-2122020,Coleslaw,18.81,1023,33,94,1217,99,11,12,7,Sides,32,location_32
-2122019,Smoothie,17.34,627,26,88,1590,2,4,81,14,Beverages,63,location_63
-2122018,Greek Salad,19.8,1090,77,71,927,36,1,64,34,Salads,74,location_74
-2122017,Rice Pilaf,11.15,1082,67,43,1277,139,10,4,21,Sides,61,location_61
-2122016,French Fries,11.31,353,7,0,1910,107,14,26,14,Fast Food,26,location_26
-2122015,French Fries,7.43,244,31,18,1693,18,15,90,32,Fast Food,77,location_77
-2122014,Garden Salad,5.85,628,10,36,102,6,8,67,9,Salads,79,location_79
-2122013,Sushi Roll,3.61,308,68,76,1433,120,14,34,0,Special,69,location_69
-2122012,Ice Cream,17.85,588,75,80,1645,87,7,93,38,Desserts,79,location_79
-2122011,Green Tea,14.67,424,74,45,1585,134,7,48,33,Beverages,20,location_20
-2122010,Banana,14.15,77,68,32,1497,103,15,71,12,Whole Fruit,95,location_95
-2122009,Omelette,19.51,136,52,107,1781,110,12,26,60,Breakfast,52,location_52
-2122008,Brownie,11.34,717,72,72,53,11,15,15,60,Desserts,88,location_88
-2122007,Lemonade,12.32,119,3,115,1701,23,9,77,49,Beverages,14,location_14
-2122006,Steak Dinner,12.5,916,32,130,1304,20,12,4,49,Special,41,location_41
-2122005,Garden Salad,9.73,926,59,65,605,106,14,74,47,Salads,1,location_1
-2122004,Apple,1.62,604,2,80,758,50,14,29,34,Whole Fruit,2,location_2
-2122003,Hot Dog,18.01,484,41,137,373,45,1,18,5,Fast Food,58,location_58
-2122002,Hot Dog,14.2,794,75,26,1083,101,4,79,50,Fast Food,26,location_26
-2122001,Chocolate Cake,14.95,916,68,135,699,76,0,2,30,Desserts,85,location_85
-2122000,Cobb Salad,10.29,244,65,58,474,107,2,69,43,Salads,46,location_46
-2121999,Hot Dog,4.05,496,5,35,1425,105,11,51,37,Fast Food,17,location_17
-2121998,Ice Cream,13.56,1089,65,27,1107,61,6,31,0,Desserts,41,location_41
-2121997,Garlic Bread,1.55,570,19,67,1976,139,8,4,0,Sides,60,location_60
-2121996,Ice Cream,10.21,317,60,134,1932,116,6,10,40,Desserts,89,location_89
-2121995,Greek Salad,8.04,128,44,124,1540,150,3,16,19,Salads,6,location_6
-2121994,Greek Salad,5.07,723,50,105,233,36,1,84,50,Salads,87,location_87
-2121993,Cheeseburger,11.04,597,73,46,1178,77,7,84,30,Fast Food,42,location_42
-2121992,Fruit Tart,17.12,990,31,83,1800,76,8,6,41,Desserts,7,location_7
-2121991,Grilled Salmon,9.54,554,19,78,759,40,3,100,38,Special,3,location_3
-2121990,Steak Dinner,11.07,1078,66,70,1505,139,13,52,16,Special,88,location_88
-2121989,Fried Chicken,5.5,264,26,13,469,85,1,2,7,Fast Food,2,location_2
-2121988,Steamed Vegetables,8.94,567,80,57,366,117,3,70,36,Sides,5,location_5
-2121987,Strawberries,10.64,1187,27,64,1551,77,12,53,23,Whole Fruit,33,location_33
-2121986,Lemonade,2.44,585,72,66,684,91,0,48,12,Beverages,91,location_91
